player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,ga90,save_percent,cs_percent,_per_90_expected,cmp_percent_launched,launch_percent_passes,avglen_passes,launch_percent_goal,avglen_goal,stp_percent_crosses,avgdist_sweeper,pass_cmp_pct,avrg_dist_pass,avrg_prg_dist_pass,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,att_p90,live_pass_p90,dead_pass_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,og_p90,recov_p90,sota_p90,saves_p90,ga_goals_p90,fk_goals_p90,ck_goals_p90,og_goals_p90,cmp_launched_p90,att_passes_p90,thr_passes_p90,att_goal_p90,stp_crosses_p90,att_(gk)_passes_p90,live_touches_p90
Daniel Martín,2020,Betis,La Liga,ESP,GK,21,84.5,0.4000367526380557,0.18051470215274018,-1.960121248697881,0.9129878389188459,-1.385212463071684,-0.40207206477882484,0.00039099727971184393,0.036922483407417495,0.05682605235830078,0.22034043263262393,-1.9460613089855752,-0.20180106220948799,-0.8827765453261929,0.391592976629103,-0.5244165494597561,-0.5956320767135852,-0.5859493159316583,-0.16538453278079285,-0.5360538712758929,1.4779369517467755,1.006169697869015,1.0299232069199007,0.6562069077712059,0.7326197871964396,0.8955656735275751,0.5267796985393755,0.5634082017292813,0.6412141056925308,0.7126696439878168,0.34076274365709186,-0.3239645081418822,0.770957406388446,0.7261368965390209,0.7677228404389237,0.2811171776571399,0.4799334176530804,0.32656808950558147,-0.13990736986033273,0.7530898131088714,0.547328525691988,0.32105463816755664,0.5345152894919104,-0.22904476199720597,0.2431062082383151,-0.29167937863505067,0.450314589411608,1.1158952894458611,1.4220206222644574,0.5993999214516832,0.008677940064397172,-0.33985595131849283,0.7709610980303607
Joel Robles,2020,Betis,La Liga,ESP,GK,29,84.5,0.2109599380181129,-0.05169192147327589,0.2493661130688079,-0.019048567248524387,-0.21632296621239408,-0.5770894137202227,-0.38854101474955605,-0.0029530997140811924,-0.02253263280927536,-0.02210881511963767,0.2095410905150146,-0.5374854484595222,0.11364086882414172,-0.4263848123626771,-0.09020247554392326,-0.14184642972921757,-0.765801388215896,-0.7604620623555128,-0.7386019964476478,1.2940108938372952,0.9589602243419416,0.9041594459413126,0.5516164810426669,0.8914331676339692,0.7600430624346107,0.8202746413604582,0.7215335828470738,0.886993146670327,0.8413011511361934,0.8153342799437638,0.20133037210835755,1.0292786421865119,1.0242522668733016,1.027914630891725,0.3448393248659314,0.25164419039607094,0.4495251349850295,-0.13990736986033273,1.151889587733854,0.5429379988742354,0.6013402329545464,0.30385015110464253,0.4539998582820314,0.014790349568973644,0.19064822492138694,0.5410661442553691,1.3545191286179912,0.8418713635655908,0.9220449203907335,-0.02318999318904299,-0.33985595131849283,1.0292829146545286
Angelo da Costa Júnior,2020,Bologna,Serie A,BRA,GK,35,84.1,1.8706341996820577,0.18051470215274018,0.5439644279710321,1.609207804971581,-0.4860666962568455,0.03547130757466981,0.10334358869922394,0.39081828361071835,0.3395413682677908,-0.2508345205462996,-1.9460613089855752,-1.6004860049179634,-1.0271848662175458,-4.682425495710529,-2.179345661365383,-1.3794436487774935,-3.0052497721422093,-3.059094872673548,-1.3751818184160207,6.885363054285499,1.3882186034799542,0.8952144411694277,0.41471950986284595,0.47688453901681627,0.34940482133858297,1.3547796007456938,-0.17189856772013115,0.3697142095542256,0.4606240609787147,0.10158693541511471,-0.3239645081418822,0.5200423592977097,0.37610522358246173,0.48169884566399673,0.15156376991644926,0.0408406812556343,0.3984921917629841,-0.13990736986033273,0.3889627959975938,-0.052053262132782704,-0.20243942526602504,0.09085271275570925,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,0.9049277858410656,0.7365353811255123,0.11891804666407686,-0.38788552244716246,-0.33985595131849283,0.520045486766074
Łukasz Skorupski,2020,Bologna,Serie A,POL,GK,28,84.1,0.44205382255359926,-0.361300752974638,0.2493661130688079,0.5648778558924792,-0.054476728185723015,-1.1021414605444164,0.18341782646995555,0.07181361863872884,-0.30524794871876537,0.08310500937662682,-0.041110351287379554,-1.2228410703866752,-0.24737993340424042,0.9667336095139478,-0.49164567595667447,-0.4512457344912865,-0.7716030679670005,-0.9821576125892318,1.3158147017230102,-0.5820348968394051,1.0175522998663618,0.9903334023189365,0.6081962253820579,0.6340551602938764,0.3002408213485973,0.6312121186374696,0.5176755088797195,0.6300394941750912,0.49315967484719986,0.8111468442159517,0.814568764592684,0.8194518708678906,0.9899206790311935,0.8308733783822528,0.4144903418914136,0.3507541633474073,0.5493998031849879,-0.13990736986033273,0.41661208043718884,0.8332100031369885,0.9744364621340607,0.40399160719114047,0.9553094834959821,0.2210786253324832,0.12648272090471965,0.5828502103103773,0.9714269706668387,1.4722562870256792,1.002489445439804,1.0033019757690655,-0.33985595131849283,0.8194556715478822
Benoît Costil,2020,Bordeaux,Ligue 1,FRA,GK,32,83.1,-0.009629679038486804,0.18051470215274018,-0.008407412470640158,0.3402907700690164,0.08938659450465128,0.5605233543988635,-0.731716319481263,-0.06276647439632922,0.014666750863025955,-0.15476972426710164,0.09925445612196174,-0.10389311621989479,0.09920003673500644,0.4810592973000783,0.3685897534992209,0.2294327359852646,0.2494925682273807,-0.13037997221757436,-0.2466994067448143,0.33759539270799677,0.9023225112944273,1.1164157393871619,0.9917493939745734,0.6677345791389608,0.31228098461145104,0.46270827753531496,0.7361493265779797,0.659497887213516,0.47832726264244924,0.9688972167975661,-0.3239645081418822,0.8110123971272832,0.8320937775978082,0.8125542826042605,0.4493683565411537,0.13184702123496453,0.2389612882597228,-0.13990736986033273,0.9735476670061755,0.4862673833726028,0.6293889635856967,0.1828061976296058,-0.22904476199720597,0.16305954535730077,0.2608919671853601,0.9711194666086822,0.9592028558091598,0.5559834649326652,1.2130107027904642,0.3223879648726489,-0.33985595131849283,0.8110161788314186
Aaron Ramsdale,2020,Bournemouth,Premier League,ENG,GK,21,91.2,-1.448714323645832,-0.16779523328628942,-0.008407412470640158,-1.3665710821893013,-0.6299300189472196,-1.8897195307807066,-1.7841205873251644,-0.1624554322000759,0.6272166020002542,0.06023243883396061,0.009019937073099274,-0.6563736685897426,0.05587754046760058,-0.8353737068585663,1.0240072235608553,1.1370040299540014,1.0443226941286885,1.339811571437616,-0.3913766390103536,-0.9866722242402618,0.5266610481762879,0.7914446657453149,0.7837832231418321,0.6014882748040349,0.12465510709864894,0.15753649890682803,0.8780800785312092,0.6158913808804789,0.3974666928810671,0.9974063202761714,-0.096257853594969,0.8019975047225439,0.8706560179984086,0.7970386368397864,0.20790517819679882,0.32779760911838707,0.3240444367947955,-0.13990736986033273,-0.16402289279430785,0.8332100031369885,0.9881210654759223,0.38079613352925673,2.13966372898917,0.05862520140197252,-0.29167937863505067,0.7567948371320177,0.9616476787806957,1.1254164313870292,0.9839529825284251,0.24447243128748675,-0.33985595131849283,0.8020012661570146
Mark Travers,2020,Bournemouth,Premier League,IRL,GK,20,91.2,0.04289165835594184,0.18051470215274018,-3.5435871912973402,0.5311897930189593,-2.2843582298865224,-0.227054715837427,-0.17119665508614162,-0.7755425226931182,-0.5929231824512289,0.6640683011603482,-2.948667076195152,-1.6004860049179634,-1.4315281647133338,-1.8450650401452942,-1.147063146018309,-0.9256580017931257,0.3075093657384251,0.16132469914258243,-1.3751818184160207,-0.36132362734802814,0.9140417629529914,0.9983285119256436,1.0233081174912726,0.6864453673862297,0.8691385355184305,0.38877971483832235,0.6281995769061762,0.5791062863144871,0.6022496742885912,0.4297583932355018,8.101181710093906,0.7187536046447357,0.787965853015678,0.7320759330782503,-0.543313598874528,0.8902331877293825,-0.27153760295071294,-0.13990736986033273,1.4119863202626117,0.8175416267605322,0.3038908983828491,0.9490852382454098,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.10502172302974698,0.9772945457985245,1.1254164313870292,0.8047671743850957,-0.38788552244716246,-0.33985595131849283,0.7187571789082606
Enrico Alfonso,2020,Brescia,Serie A,ITA,GK,31,84.1,-0.0831595513906872,0.18051470215274018,0.5439644279710321,0.20553851857493843,-0.9356395796642647,0.03547130757466981,0.49227560072849175,0.7197918443630825,1.1827273981732873,-0.11817361139883568,-0.5825174655805508,0.1478701734676309,-0.5650782393652166,-0.899278221623549,-8.257341044842373e-05,-0.07996656877680436,-1.3111592848197133,-1.5188942078919205,-1.3751818184160207,-0.5084644736756125,0.8811330796617184,0.8344053126666366,0.5391042397389776,0.2774637507297937,0.31587361397214125,-0.0074137867550235,0.37870660707646747,0.35958233487227764,0.003767243850080944,1.1284460131111649,-0.3239645081418822,0.4911971785215285,0.4121667533485038,0.5026982142858373,0.3533023608557652,0.1641395934856945,1.1117497151678875,-0.13990736986033273,0.025954448677748692,0.3967699063282831,0.4345567883567522,0.21543485355260125,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,0.06484209143244163,0.6201295692342917,0.3100206808386875,0.9743857758644876,-0.38788552244716246,-0.33985595131849283,0.49120024113253075
Lorenzo Andrenacci,2020,Brescia,Serie A,ITA,GK,24,84.1,0.7361733119623993,0.18051470215274018,0.5439644279710321,1.4519968448951572,-1.9786486691694776,-1.0146327860737174,-0.8346689109007752,-0.5761646070856248,-0.24076901702010975,0.5314073920128842,-0.5825174655805508,-1.6004860049179634,-0.6661640639891637,0.42993568548809225,-0.6227291699690012,-0.3893658735388726,-0.10440989658999011,-0.1420481590719808,-0.4781829783696771,-1.538450397968703,1.0952240101828155,1.4060869498280522,1.1771197562376394,0.45734920755865055,-0.02938415679249231,0.5033898707934343,0.47300163171500914,0.4460181019329652,-0.04346710503948974,1.5088306443737238,-0.3239645081418822,0.6614978220871182,0.8757230815631915,0.6743618925895412,-0.07221029799928919,0.7678630808645205,0.25085850818199995,-0.13990736986033273,0.05951454242072358,1.5299216204866943,1.6941538209441642,0.8254415693189275,3.4846083806509256,0.2431062082383151,-0.29167937863505067,0.4998981887367288,0.49035211015257185,2.1470530888537254,1.7618560701313764,0.20695967132017698,-0.33985595131849283,0.6615012676130545
Jesse Joronen,2020,Brescia,Serie A,FIN,GK,26,84.1,-0.4192961107150308,0.18051470215274018,-0.11888178055897355,-0.1425714644514291,-0.9895883256731551,-2.7648062754876963,-3.168260983076382,-0.4266311703800047,-0.2754884417809243,0.22034043263262393,0.29977560956387705,-0.3976169541886746,-0.001885787888940563,-0.04295772377278055,0.7536475171604308,0.6625917626521615,-0.4757174006606741,-0.4337528304321376,-0.44924753191656924,-1.9430877253695595,0.794649043932929,0.971833716900581,0.7354582932155131,0.5437272170311981,0.3225220430189357,0.20795214998866654,0.674182228896194,0.5520297246644533,0.11144366954229522,1.4765121811108746,-0.3239645081418822,0.7787095838442696,0.846803085791852,0.7890583046966667,0.10364119275845082,0.4801816328799868,0.19568623857378079,-0.13990736986033273,0.0009193902418973452,1.1773739945784556,1.4562288763423554,0.5347660880090026,-0.22904476199720597,0.5627909998070055,1.3088721058102775,0.7019941004687738,0.7576988604103732,1.380200567765264,1.3723664524990422,0.29789577565472425,-0.33985595131849283,0.7787132929166793
Gautier Larsonneur,2020,Brest,Ligue 1,FRA,GK,22,83.1,0.01137885591928346,-0.6322084805383216,0.028417376892135894,0.30660270719549654,-0.21632296621239408,-0.227054715837427,-1.4867019898910183,-0.19236211954119994,0.35938103955968476,-0.12274812550736892,0.7108439741198029,0.2108109958895122,0.5179841673199297,-0.2985757828327116,0.016302863341092086,0.31193921725515084,-0.7367929894603739,-0.7954666229187313,-0.15989306738549067,-0.2877532041842362,0.9064250342964174,1.0117266979389379,0.6399325670244633,1.0321289365863384,0.246628942940065,0.9395706385212489,1.0562315004741647,1.0115179592236625,0.9852946684846401,0.891416363936522,0.6250507104328625,1.1771075785803664,1.3651451152179932,1.1884578981722662,0.2654923497808023,0.15830985768285483,0.2664615674952454,-0.13990736986033273,0.8639837315449301,0.8048441628008886,1.1163007543501289,0.20954444500428487,-0.22904476199720597,0.18509082053185688,-0.29167937863505067,0.7158567940576561,1.4403874665275456,1.4004074118598162,1.221655859862578,0.4466845178697181,-0.33985595131849283,1.1771121834364837
Donovan Léon,2020,Brest,Ligue 1,GUF,GK,26,83.1,-0.33526197088394527,0.18051470215274018,0.5439644279710321,-0.019048567248524387,0.41307907055799303,0.03547130757466981,-0.1597574782617514,-0.536289023964126,-0.3250876200106594,0.3026816865862223,1.2422250307408782,5.392938708624413,1.5144015814702643,0.42993568548809225,0.6881057701542675,0.9513644470967588,0.6208000722980647,0.4997021179203641,0.5634930939422057,-3.304140553899714,0.8164781728758367,1.077694599972711,0.7950484640416887,0.581664953201523,-0.11962316462859637,0.4594626333193497,0.7431188226113099,0.6174097149901449,0.39153839594950685,1.0380762174879268,-0.3239645081418822,0.9101949263815045,0.9917435860453531,0.9250494931341139,0.9820269667642028,0.5484044960997034,-0.07906291937442059,-0.13990736986033273,-0.6340607282674242,1.7012762699447954,2.2551150724443643,0.6036989779873597,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,1.02234001577215,1.113202851084484,1.4573880596590558,0.5426947434673082,1.324107962053961,-0.33985595131849283,0.9101989310940258
Mathew Ryan,2020,Brighton,Premier League,AUS,GK,27,91.2,0.9147458591034571,-0.16779523328628942,0.28619090243158396,1.3621620105657717,-0.3422033735664712,-1.2771588094858142,-1.0634524473885798,-0.0727353701767039,0.014666750863025955,-0.05870492798790362,-0.041110351287379554,0.056955652191579935,0.04143670837846529,1.733587786693741,-0.8521252844905732,-0.9669112424280681,-0.7193879502070607,-1.0054939862980448,-0.2756348531979222,-0.21418278102044436,1.1416579565273532,1.1738774944884505,0.7840656614891015,1.0256030238262015,0.7528823099782015,1.111463840009627,0.7709071407137927,1.050238459025075,1.1780696020879575,0.5420275761740553,0.11946424018631727,1.1723904607988014,1.0883454098203549,1.181436916279621,0.1698500164635803,0.2196601563027392,0.3201261339017329,-0.13990736986033273,-0.09562729444373054,0.6497250692548049,0.8368701864342954,0.27153324443775145,-0.22904476199720597,0.2873425219357178,0.5226362888897653,0.90348259061199,1.6000295591166582,1.7906077015712025,0.8528969377339393,0.2278314325049959,-0.33985595131849283,1.1723950550486473
Nick Pope,2020,Burnley,Premier League,ENG,GK,27,91.2,-2.740739223548777,-1.0192195199150187,-1.0763263039912085,-1.4002591450628203,0.26921574786761876,-0.5770894137202227,-0.25127089285687326,0.02196913973685549,0.014666750863025955,-0.10445006907323595,0.30980166723597224,1.1619167569312756,-0.01632661997807584,-0.82259280390557,2.613394588460318,2.766507035034231,2.204658644349576,2.529966630587056,1.0264602371919316,0.22723975796230894,0.19364741305548805,0.9163816196842074,1.2179958799647967,0.6368125396145264,-0.4712273589453867,-0.27579915403780175,1.4259582532733421,0.6534955767424746,0.38794775941180437,1.1292817638526427,0.3411786143504169,0.8024214974224307,0.6671946910014266,0.762384738396818,0.24299500265210416,0.17495528754096293,0.3593091628323586,-0.13990736986033273,0.36204112430640917,0.6420970439136355,0.8501946686355817,0.22636311151724087,-0.22904476199720597,0.2873425219357178,0.11547845512735734,1.3345989384283048,0.9944340415779227,1.023079312897156,1.033383550292102,1.2129785604284493,-0.33985595131849283,0.8024252598102339
Alessio Cragno,2020,Cagliari,Serie A,ITA,GK,25,84.1,-0.7659369375182595,-0.322599649036965,-0.5607792529123123,-0.5580575732248348,-0.9356395796642647,-0.6645980881909217,-0.7202771426568728,-0.15248653641970122,0.05682605235830078,-0.10902458318176919,0.8111045508407606,-0.28572215877199647,0.25804918971549456,-0.797030997999577,0.8028038274150534,0.683218382969633,0.005822018680994126,-0.24706184076163706,-0.1020221744792749,-1.3545243400592226,0.705301566758801,0.7922889828636033,0.737412587409337,0.5652930134851626,0.5767883212922662,0.017904758641742183,0.7393243192153857,0.5529322767194544,0.19065023560676267,1.2809531119571307,-0.3239645081418822,0.7715362791900394,0.8210617964522758,0.7758919233757446,0.021274263268140966,0.17355826039215747,0.18910788091495376,-0.13990736986033273,0.3889627959975938,0.9805906684280288,1.4431341265928157,0.22495154486347496,-0.22904476199720597,0.10939189638025712,0.6753204765506683,0.5532005580112339,0.7330567309421006,0.9795860375389603,1.433462208129363,0.48951113835966326,-0.33985595131849283,0.771539972133529
Robin Olsen,2020,Cagliari,Serie A,SWE,GK,29,84.1,-0.7029113326449458,0.18051470215274018,0.5439644279710321,0.025868849916168016,0.7907202926202251,0.6480320288695623,-0.6973987890080924,-0.13254874485895193,0.09154547711911533,-0.05870492798790362,0.8111045508407606,0.04296880276449523,0.21472669344808873,-0.15798585034974935,1.1468979991974118,1.343270233128714,0.02322705793430769,0.044642830598519714,-0.5939247641821085,-1.538450397968703,0.721355748371676,1.061468131120499,0.9597425269770197,0.5569136742602537,0.15399312958986092,-0.038259604803519066,0.90714893004142,0.5296435910167875,0.17346976627561858,1.2198247178700163,-0.3239645081418822,0.7455483296570806,0.8952163993753962,0.7531706955611837,0.7288044187939934,0.2180761255198416,0.3363546954903228,-0.13990736986033273,0.09091657239282475,0.8917196684640304,1.2946238544989532,0.26993272791694595,-0.22904476199720597,-0.08879808291291998,1.535721922503316,0.8129190608541759,0.714608905323024,0.6048669940290933,1.3511063089345163,0.1648052875098931,-0.33985595131849283,0.7455519641675908
Rafael,2020,Cagliari,Serie A,BRA,GK,37,84.1,-0.16719369122177274,0.18051470215274018,-0.3766553060984216,0.3852081872337088,-0.7917762569738906,-0.227054715837427,-0.480054429344678,-0.38675558725850606,-0.2258892635511892,0.28895814426062266,-2.2368169814763523,-1.6004860049179634,-0.8683357132370577,1.2606943774328683,1.2861742115855086,0.683218382969633,-1.1139021732821623,-1.2505259102405761,-0.4781829783696771,-1.1705982821497423,0.8611965142601088,1.0239274942402425,0.922530361403801,0.5989744929897455,0.2372156055024045,0.24105286003939774,0.7558706464843339,0.6379113298980408,0.25161709860510856,1.361505109381931,-0.3239645081418822,0.7638356713203828,0.91341616430937,0.7775188229525555,0.5586945630847312,0.5422441872797854,0.13907292224828294,-0.13990736986033273,0.5827513931050643,0.3450745065101261,-0.10652663268055541,0.5974745559963256,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,1.2236658379164131,0.8765549151969516,0.5686484078848576,1.289192182364259,0.3078475125538448,-0.33985595131849283,0.7638393469493296
